Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Denise,B06XB29FPF,2017-12-01T00:00:00.000Z,4,Great product,"Great purchase. We bought this to make it easier to turn off lights, etc. It's perfect for connecting the whole house.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Mom398,B018Y225IA,2016-06-18T00:00:00.000Z,4,Small tablet,This tablet is on the smaller side but works for me.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,SoldBytech,B010CEHQTG,2017-12-24T00:00:00.000Z,5,Overall Excellent product from Amazon,"9.5/10 Rating ! This has to be one of the best AI products I have used in a while. The screen for an smart home device can be very useful. It really can't compete with the Google home because the Show just brings convenience without having to call it. I primarily use the show to turn on/off my smart lights, simple cooking measurements, simple math, travel time, store location hours, calling, and video calling.... and more. Everything else like, news, calendars, weather are already displayed on screen. Definitely worth it if you plan on using all the minimum features above.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,MeenaSai,53-004484,2017-02-17T00:00:00.000Z,4,Good device for beginners,I bought this for my sister as a gift so she need not use her laptop for basic internet surfing and to watch movies while travelling. The device speed is decent although you cannot compare the performance to a laptop. If you want to avoid carrying a bulky laptop during travel and want a budget make do device for laptop then choose amazon fire tablet.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Kristen,53-004484,2017-03-03T00:00:00.000Z,5,Great,Had a great experience with my Best Buy rep! Great Job!,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Dani,53-004447,2016-09-25T00:00:00.000Z,5,Great product,Easy to navigate. Daughter loves it. It's lightweigh and its just what she needed for this avid reader.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,paul,53-004496,2017-03-17T00:00:00.000Z,5,Great addition to the Echo,We love that it is portable and can move from room to room effortlessly.,True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,KEBB,B00ZV9PXP2,2017-11-30T00:00:00.000Z,5,Great E-Reader,"This is a great way to read books on the go. There's no backlight, so reading in darker rooms may be hard. But it's affordable and portable and a great way to take all your books with you.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Bill,B06XB29FPF,2018-01-20T00:00:00.000Z,5,GREAT BUY,"This Amazon Echo is the COOLEST gadget you can buy, it is VERY SMART and learns very fast. it runs many items in our home IE Nest, LG TV, Lights",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Bigfoot,B010CEHQTG,2017-10-05T00:00:00.000Z,5,Echo Show,The best product I have used for AI. Easy set up and easy to use.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Jorge,B06XB29FPF,2017-12-27T00:00:00.000Z,5,Unique AI intelligence,Alexa really amazes me. She learns new skills everyday.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Koko,B010CEHQTG,2018-04-18T00:00:00.000Z,5,Echo Show,I love my Echo Show! Easy to set up! And fun to use!!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Happy,53-004755,2016-11-28T00:00:00.000Z,5,bought for my grandson and he loves it.,I got this because it is almost impossible to break,True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,DustinS,B00ZV9PXP2,2018-02-21T00:00:00.000Z,5,Love this little e-reader,"The kindle has come in very handy lately, I always have a book to read and this is great to just grab on the go. Battery life is great, only drawback is no backlight.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,caca,53-004484,2017-02-13T00:00:00.000Z,5,Great for movies and TV shows,Easy to use! Just plug in and search for your favorite movies and TV shows.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Daniel,B010CEHQTG,2018-03-21T00:00:00.000Z,5,Great product.,The echo show works very well with Bluetooth and WiFi. Great sound and screen. Recommend to anyone,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Goldenspire,B01J24C0TI,2018-02-10T00:00:00.000Z,4,Not just all plug and play,"The Echo Show is great but it is not just plug and play. The app directions are not understandable if you are having problems. However, the Amazon hot line was very helpful. But, who wants to have to call for help every week or two to keep things running. Alexa should be able to talk you through how to resolve her issues. All in all I am getting used to the features and like it.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Acidburn1,53-004484,2017-01-07T00:00:00.000Z,4,Good tablet,"Good small tablet for all purposes for reading, playing games",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Coffeeme,53-004496,2017-06-21T00:00:00.000Z,5,Amazon tap,The Amazon tap I like other then I wish you could just say her name and she would respond. Sounds great when playing music,True
AVqVGZN9QMlgsOJE6eUZ,AVqVGZN9QMlgsOJE6eUZ,somileo,B00REQKWGA,2016-05-28T00:00:00.000Z,5,Best kindle yet,This is my 4th kindle and is easily the best one I've ever had. It is very comfortable to hold and is very compact. I was surprised how small it is but has the same screen size as my other kindles. It may look costly at first but remember you are getting a cover with additional battery.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Trailblaze,53-004755,2016-11-16T00:00:00.000Z,5,Love it for children,My granddaughter loves this tablet. Perfect for a 5 year old,True
AVqVGZO3nnc1JgDc3jGK,AVqVGZO3nnc1JgDc3jGK,Bobby,53-003778,2016-04-28T00:00:00.000Z,4,Voyager replacement,"I got oasis yesterday, very lighweight compared to voyager, screen size comparable, like having actual page turn button, touchscreen seems kinda slow, the on/off button on top is improvement from back of voyager. cover does seem kind of flimsy, but supposed to be leather so will see how it holds up. finding it easier to hold with cover on, then removed. cover doesn't have separate charge port, so all charging is done thru kindle.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Alky,53-004496,2017-02-13T00:00:00.000Z,5,Great speaker,Great speaker and Echo substitute. This is great for on the go as a Bluetooth speaker and when connected to the internet it works great using the Alexa app.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Yoli91,B018Y225IA,2016-05-27T00:00:00.000Z,5,Great!,"Good tablet for my daughter! She loves it ,but she gets annoyed how the battery runs out quickly!",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,860eagle,B010CEHQTG,2018-01-13T00:00:00.000Z,5,Amazon - Echo Show - Black,"bought these for family members out of state for Christmas, finding it is way more than expected. Can talk face to face with them, make shopping lists, listen to stories, play interactive trivia music games, is there no end to possibilities? They all LOVED their gift (thank you Best Buy for great sale to make affordable)...",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Hime1,B06XB29FPF,2017-12-02T00:00:00.000Z,5,Love the echo plus,"I would recommend this to anyone who like to speak commands to technology and have it respond. I purchased this for my husband who is sick and he can ask for weather, music, sport events and more. Great item!",True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Lala1,53-004764,2016-12-17T00:00:00.000Z,5,Great gift!,Bought this for my adult son who had a long flight and he absolutely loved it! Definitely recommend!,True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,skypilot52,B01AHB9C1E,2017-04-19T00:00:00.000Z,5,Nice Kindle,Wife really likes it. Works great& likes the front & back camera.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Shep,53-004484,2017-01-06T00:00:00.000Z,4,Kindle Fire,Great tablet! My son really likes it to read and also to play games!,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Dave,53-004729,2016-07-13T00:00:00.000Z,5,Easy enough for Grandpa,"Tablet has worked without a hitch. We bought it for my father, who is just shy of 80. With a couple of instructions, he's been using it without further assistance.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Txmama,53-004755,2017-01-18T00:00:00.000Z,5,Perfect for toddler,"I highly recommend this tablet for a toddler. There are plenty of learning activities that engage little minds. The case that comes with it is sturdy, my toddler drops/throws this tablet and it's not damaged at all.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Nely,53-004484,2017-06-02T00:00:00.000Z,5,Good,It was great and great for the kids and adults thanks,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,FireGuy,53-004729,2016-07-15T00:00:00.000Z,5,Not perfect but excellent,Nothing is perfect (even IPad). But for what you can do with this product for this price it is real excellent. Have more than one. One for work and one for home.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,steven,53-004447,2017-06-09T00:00:00.000Z,5,Gives you all it promised,"I love my Kindle black. I can read for hours without making my eyes sore the way a phone screen would. The functions are easy to use. Everything is set up clearly and simply. It's shape is adorable, and it's surprisingly light. The battery does last a long time.",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Auntie,53-004683,2017-02-02T00:00:00.000Z,4,Works good,"this was a christmas present, for the nephew works good, he loves it",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Parshu,53-004729,2017-05-21T00:00:00.000Z,5,Gud buget tablet,I like the price and features of the tablet . Its great in this price,True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Mike,B00IOY8XWQ,2016-12-09T00:00:00.000Z,4,Good for reading white and black,Good for reading white and blackScreen is still small,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,hennessy,53-004683,2017-05-06T00:00:00.000Z,5,Great tablet,Goog tablet the only bad part is that you have to be creating a profile and thats where it gets complicated because when they sell u the tablet they saw its for kids,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,54035723,53-004755,2016-11-25T00:00:00.000Z,5,"Love it, grandkids took to it immediately",Grand kids love it and it picked up the network in short order. They like the idea they have an iPad like the adults. Well implemented.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,grace,53-004729,2016-07-15T00:00:00.000Z,4,"great tablet, easy to use","Quite light, easy to conceal, easy to use and quite quick.",True
AVqkIiKWnnc1JgDc3khH,AVqkIiKWnnc1JgDc3khH,KBuyer,53-004761,2017-02-03T00:00:00.000Z,4,Good - But could be much better.,Video quality is very good. Works well with Amazon Prime Video and Music - no surprises there. Apps are VERY disappointing - many common apps are not available - even though there are Android versions! Not bad if you have modest expectations.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,laffy,B06XB29FPF,2018-01-05T00:00:00.000Z,5,great,"I truly love this item ,its amszing good . Will do",True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Doug,53-004648,2017-07-14T00:00:00.000Z,3,Very good for the $,For books games and internet it's perfectSound is a ittle weak,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Smoke,B06XB29FPF,2018-02-21T00:00:00.000Z,5,Awesome,Still learning what all she can do but it definitely makes life easier.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,natenkatesmom,53-004484,2016-11-19T00:00:00.000Z,5,Lots of download space,"My husband is a truck driver and being on the road away from home, he likes to have shows and movies to watch. This has so much space for him to download things to watch.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,grandma,53-004496,2017-01-16T00:00:00.000Z,5,great product,I bought this as a gift for Christmas and it was well liked,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Cavllie,B018Y225IA,2016-11-25T00:00:00.000Z,4,Good,Good for pleasure not for work. But good value for what you pay.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Htownes32,53-004755,2017-01-06T00:00:00.000Z,5,Great tablet for kids,Easy to use for a 5 year old. She loves it. I just don't like that my amazon account is linked to her tablet.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,DadofBear,B06XB29FPF,2017-12-22T00:00:00.000Z,5,Useful and fun,Asking trivia questions of Alexa is a hoot but being able to turn off the ceiling fan from bed is golden.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Jkool1,53-004755,2017-05-05T00:00:00.000Z,5,Excellent parental settings,"You have the ability to set up on and off times for your child's profile. The apps are good and adults can use it as well, because you can have multiple password protected profiles on the tablet at once. This was perfect for my five year old on a five thousand mile plus plane trip.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,shorty,B018Y225IA,2016-07-20T00:00:00.000Z,4,great for the things I have put on it and use it,if you use it for certain things it's great. Can find most everything on it. Only a few things that can't be downloaded or found in the appstore,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,rae89,53-004755,2017-03-25T00:00:00.000Z,5,Greatest tablet ever,"My other daughter has this same tablet, so I knew it would be a winner with my other child as well.",True
AVpftoij1cnluZ0-p5n2,AVpftoij1cnluZ0-p5n2,katgranite,B00IOYAM4I,2015-07-23T00:00:00.000Z,5,Small and slim,"I got this product for my boyfriend, and he absolutely loves it. He uses it all the time for reading. When I held it myself, I couldn't believe how small and lightweight it was. Very cool",True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,kdla,B00ZV9PXP2,2017-01-29T00:00:00.000Z,4,Great,"I love hear readers, I had to replace mine because I destroyed the last, but it is awesome",True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Gmamarcia,53-004648,2017-06-12T00:00:00.000Z,5,Love the tablet. So far have only played games,Great tablet! New to me so I have a lot to learn about it's functions.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Zoey,53-004484,2017-03-31T00:00:00.000Z,4,Works good. Easy setup.,I liked the screen size and easy to read books at night. The battery has a long life. The outer rcase could be stronger because concerned about durability.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,filter,B06XB29FPF,2018-01-26T00:00:00.000Z,4,Fun but I think I will get bord with it,You need to have Amazone prime in order to have music,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Hear,B018Y225IA,2016-09-06T00:00:00.000Z,5,Fire!,Making a gift baskey and choose to place this Kindle Fire as the main surprise. Great price!,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Ziggy,B018Y225IA,2017-01-17T00:00:00.000Z,5,Amazon Fire 7,I bought this for my daughter. She loves it. She reads books and plays games.,True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,divapb,53-004763,2016-12-30T00:00:00.000Z,5,The perfect reader,The kindle is great not only is it a reader its bascially a computer. It connects to the internet it takes pictures and has many other great features.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Pmaxie,53-004755,2016-08-24T00:00:00.000Z,1,Super slow,It takes forever to download apps. I'm returning it will be getting something else.,False
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,gorzalskism,53-004484,2017-03-03T00:00:00.000Z,5,Excellent tablet,"I lost my tablet in Germany and wanted a replacement fast. Best Buy, had both the 7 and 8 inch Kindle fires in stock, after reading the reviews, I decided to go with the 8 inch. Boy was I glad that I did, the larger viewing area, is great for watching movies and Netflix on the airplane. The 8 inch has stereo sound , unlike the 7 inch which has only mono. Overall I am really happy with this tablet",True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,CHUCK,53-004648,2017-08-18T00:00:00.000Z,4,Good,Good products and service and happy with Amazon Fire Tablet,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,jewel2,53-004648,2016-09-02T00:00:00.000Z,5,Wow!! What a great size for me!!!,"As I age, it's difficult for me to see the smaller screens so when this one came out .... I was delighted!!! Love playing my games!!!",True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,frheel9,B00ZV9PXP2,2018-01-21T00:00:00.000Z,3,Okay,"I love having real books, but these are great for travel and keeping your bookshelves lighter. I wish you could buy them with larger storage without having to buy the larger size pad. It also sucks that they are 4gig, but 1gig is taken up by the OS and advertising. Seriously? It reads PDFs and needs a 1 gig OS. Lame. The last thing I would change is being able to reverse the lettering so at night you could have white lettering and a black background, so it's less bright on the eyes.",True
